"account_id","account_name","industry","customer_type","contract_length_months","region","client_tenure_months","deal_value_usd","deal_status"
"A02504","Wallace and Sons","MarTech","New","17","North America","7","21819.75","Closed -Won"
"A02505","Smith, Campbell and Morse","HealthTech","New","23","Asia","4","10200.62","Closed -Won"
"A02506","Lee-Velasquez","Logistics","New","27","LATAM","7","7503.95","Negotiation"
"A02507","Turner, Robbins and Young","MarTech","Expansion","19","LATAM","28","14060.15","Closed -Won"
"A02508","Coffey-Johnson","CyberSecurity","New","18","Asia","37","12128.96","Closed -Won"
"A02509","Conway-Mann","FinTech","New","15","North America","25","19734.71","Negotiation"
"A02510","Smith Ltd","MarTech","New","10","LATAM","8","17024.28","Closed -Won"
"A02511","Rodriguez-Ramirez","SMB SaaS","New","6","Asia","12","22582.46","Negotiation"
"A02512","Snyder, Arnold and Keller","SMB SaaS","New","16","North America","51","19311.25","Negotiation"
"A02513","Chambers, Morrison and Thompson","HealthTech","New","29","LATAM","57","15419.19","Negotiation"
"A02514","Anderson, Brown and Green","MarTech","New","13","Asia","45","15590.28","Closed -Won"
"A02515","Foley, Ibarra and Daniel","MarTech","New","11","LATAM","7","16565.15","Closed -Lost"
"A02516","Lee-Gregory","E -Commerce","New","15","North America","49","11359.47","Negotiation"
"A02517","Byrd, Mendez and Becker","E -Commerce","New","23","LATAM","41","16740.85","Closed -Lost"
"A02518","Smith-Simmons","FinTech","Expansion","12","Asia","32","20482.42","Closed -Won"
"A02519","Hahn, Williams and Mcmillan","Logistics","New","12","North America","9","12472.72","Closed -Won"
"A02520","Richard-Russell","HealthTech","New","9","LATAM","59","14032.64","On -Hold"
"A02521","Frazier Group","EdTech","New","15","LATAM","27","17626.86","Closed -Won"
"A02522","Ward-Blake","Logistics","New","12","Europe","3","20995.51","Closed -Won"
"A02523","Walker, Ramirez and Fisher","CyberSecurity","Expansion","30","North America","13","12030.96","Closed -Won"
"A02524","Stewart-Myers","MarTech","New","33","North America","24","15978.14","Closed -Won"
"A02525","Miller-Armstrong","SMB SaaS","New","17","Asia","4","14874.74","Closed -Won"
"A02526","Mooney and Sons","MarTech","New","8","Asia","20","13903.73","Closed -Won"
"A02527","Coleman, Jones and Wright","E -Commerce","New","8","Europe","28","7563.96","Closed -Won"
"A02528","Murphy Inc","HealthTech","Expansion","15","Asia","56","12023.25","On -Hold"
"A02529","Garrett, Johnson and Reynolds","HealthTech","New","19","Asia","6","10089.83","Closed -Won"
"A02530","Watkins Ltd","MarTech","New","21","LATAM","35","14462.16","Closed -Won"
"A02531","Pittman-Wright","E -Commerce","Expansion","15","LATAM","55","13187.84","Closed -Won"
"A02532","Allen-Peterson","Logistics","Expansion","16","Asia","48","10243.11","Closed -Won"
"A02533","Underwood PLC","MarTech","New","14","LATAM","55","13934.63","Closed -Won"
"A02534","Harding PLC","SMB SaaS","New","21","Asia","11","22462.57","Closed -Won"
"A02535","Gonzales, Davis and Griffin","E -Commerce","New","26","Asia","48","12348.25","Closed -Won"
"A02536","Miller Inc","FinTech","Expansion","7","North America","58","13449.18","On -Hold"
"A02537","Bennett Ltd","CyberSecurity","New","20","LATAM","20","14095.48","Closed -Won"
"A02538","Patton Inc","E -Commerce","New","25","LATAM","30","12086.55","Closed -Won"
"A02539","Brown-Bishop","MarTech","Expansion","26","Asia","32","8689.45","Closed -Won"
"A02540","Jones-Byrd","MarTech","New","22","Europe","30","22237.13","Closed -Won"
"A02541","Williams, Horn and Morales","EdTech","New","21","Asia","18","7676.34","Closed -Won"
"A02542","Walton, Hall and Greene","E -Commerce","New","26","Europe","58","8143.13","Closed -Won"
"A02543","Hanson, Chavez and Marshall","E -Commerce","Expansion","17","Europe","57","17995.55","Closed -Won"
"A02544","Hobbs-Harvey","MarTech","New","23","North America","23","6802.9","Closed -Won"
"A02545","Curtis-Lowe","EdTech","New","15","Europe","48","18084.05","Closed -Won"
"A02546","Gibson LLC","MarTech","New","19","Asia","24","18444.72","Closed -Won"
"A02547","Lee, Garcia and Larson","MarTech","Expansion","9","LATAM","47","11793.78","Closed -Won"
"A02548","Watkins and Sons","MarTech","Expansion","16","LATAM","35","15166.17","Closed -Won"
"A02549","Martinez, Hicks and Kelly","EdTech","New","10","Asia","28","14798.04","Closed -Won"
"A02550","Hardy-Wallace","E -Commerce","New","12","Europe","8","11779.25","On -Hold"
"A02551","Taylor Inc","HealthTech","Expansion","18","LATAM","39","12539.1","Closed -Won"
"A02552","Anderson PLC","E -Commerce","Expansion","21","Europe","19","14372.23","Closed -Won"
"A02553","Palmer-Pearson","FinTech","New","34","Asia","13","13131.98","Negotiation"
"A02554","Collins-Mcclure","MarTech","New","6","Europe","12","17302.65","Closed -Won"
"A02555","Hernandez LLC","Logistics","Expansion","32","Asia","58","14398.64","Closed -Won"
"A02556","Cooper, Wood and Smith","Logistics","Expansion","15","LATAM","7","16805.26","Closed -Won"
"A02557","Sandoval, Thomas and Young","CyberSecurity","New","27","Asia","48","13448.84","Closed -Won"
"A02558","Trevino, Henderson and Gonzalez","CyberSecurity","New","26","Asia","52","17560.5","Closed -Won"
"A02559","Davidson and Sons","FinTech","New","35","Asia","2","18535.53","Negotiation"
"A02560","Peterson Ltd","EdTech","Expansion","9","Europe","35","7080.67","Closed -Won"
"A02561","Neal-Holden","CyberSecurity","New","35","LATAM","35","16512.57","Closed -Won"
"A02562","Schwartz, Christian and Knight","Logistics","New","7","Europe","22","12221.51","Closed -Won"
"A02563","Jensen-Barnes","E -Commerce","New","32","North America","40","13244.84","On -Hold"
"A02564","Garcia Inc","Logistics","Expansion","25","LATAM","25","16251.99","Closed -Won"
"A02565","Robinson-Smith","EdTech","Expansion","20","Europe","26","15489.8","Closed -Won"
"A02566","Steele Group","HealthTech","Expansion","17","Europe","26","14065.52","Closed -Won"
"A02567","Lewis, Castillo and Tate","FinTech","New","8","North America","48","17645.03","Closed -Won"
"A02568","Aguirre-Bennett","E -Commerce","Expansion","30","LATAM","38","15717.05","Closed -Won"
"A02569","Lopez-Fritz","CyberSecurity","Expansion","27","LATAM","23","11966.62","Closed -Won"
"A02570","Smith-Howard","EdTech","New","34","North America","55","19394.76","Negotiation"
"A02571","Wilson, Roberts and Lee","Logistics","New","27","LATAM","48","19258.02","Closed -Won"
"A02572","Durham, Ward and Hester","CyberSecurity","Expansion","34","North America","56","15053.24","Closed -Won"
"A02573","Gonzalez and Sons","EdTech","New","32","North America","44","12766.38","Closed -Won"
"A02574","Mcclure Ltd","HealthTech","New","18","Europe","24","11914.39","Closed -Won"
"A02575","Morgan PLC","CyberSecurity","New","27","Europe","46","21691.6","Closed -Won"
"A02576","White Inc","CyberSecurity","New","13","Asia","20","14262.91","Closed -Won"
"A02577","Cameron Inc","HealthTech","New","29","North America","16","15582.36","Closed -Won"
"A02578","Decker and Sons","EdTech","Expansion","24","Europe","27","16688.94","Closed -Won"
"A02579","Pena-Dyer","MarTech","New","19","LATAM","58","3950.4","Closed -Won"
"A02580","Boyle-Torres","E -Commerce","Expansion","24","North America","34","11336.43","Closed -Won"
"A02581","Wood LLC","HealthTech","New","14","Asia","23","23806.31","Closed -Won"
"A02582","Jackson, Rose and Lloyd","SMB SaaS","New","24","LATAM","28","3812.57","Closed -Won"
"A02583","Keith, Johns and Jones","MarTech","Expansion","20","Asia","18","9014.39","Closed -Won"
"A02584","Andrade and Sons","MarTech","New","15","Asia","39","13201.83","Closed -Won"
"A02585","Lee Group","FinTech","New","35","North America","21","11031.34","Closed -Won"
"A02586","Brooks, Greene and Rowland","SMB SaaS","Expansion","7","Europe","33","11996.39","Negotiation"
"A02587","Mccall PLC","HealthTech","New","28","LATAM","22","10379.5","Closed -Won"
"A02588","Lopez, Nichols and Clarke","SMB SaaS","New","12","North America","19","14312.27","Closed -Won"
"A02589","Wright-Soto","MarTech","New","12","Europe","58","16428.61","Closed -Won"
"A02590","Salas-York","Logistics","Expansion","10","LATAM","21","16602.43","Closed -Won"
"A02591","Blackwell, Clark and Miller","HealthTech","New","9","Asia","5","11712.44","Closed -Won"
"A02592","Gibbs-Mendez","HealthTech","New","9","Europe","23","18890.25","Closed -Won"
"A02593","Romero Ltd","Logistics","Expansion","30","Asia","32","15572.03","Closed -Won"
"A02594","Brooks, Stone and White","Logistics","New","33","LATAM","6","19284.46","Closed -Won"
"A02595","Brooks, Neal and Baldwin","E -Commerce","New","23","North America","19","16152.98","Closed -Won"
"A02596","Wells-Perkins","FinTech","New","6","Europe","10","13953.72","Closed -Won"
"A02597","Morse, Silva and Johnson","SMB SaaS","New","31","Asia","30","14052.51","Negotiation"
"A02598","Jacobson Group","MarTech","New","24","North America","43","16409.09","Negotiation"
"A02599","Foster LLC","SMB SaaS","New","21","North America","58","20049.71","Negotiation"
"A02600","Oneal-Duncan","Logistics","New","34","Europe","23","15500.51","Closed -Won"
"A02601","Scott-Miller","Logistics","New","18","Asia","51","15835.98","Closed -Won"
"A02602","Phillips PLC","CyberSecurity","New","16","LATAM","13","17260.49","Closed -Won"
"A02603","Hall-Williams","CyberSecurity","New","29","North America","47","7899.88","Closed -Lost"
"A02604","Oliver, Simmons and Mcdonald","E -Commerce","New","21","Europe","34","9278.5","Negotiation"
"A02605","Richardson-Jimenez","FinTech","New","27","Asia","45","15871.29","Negotiation"
"A02606","Reyes-White","MarTech","Expansion","26","North America","45","11175.1","Closed -Won"
"A02607","Baker Inc","CyberSecurity","New","31","LATAM","32","13943.49","Closed -Won"
"A02608","Valenzuela-Phillips","Logistics","New","15","Europe","16","14946.52","Closed -Won"
"A02609","Hunt, Schneider and Hartman","E -Commerce","New","8","Asia","32","24650.76","Closed -Won"
"A02610","Garcia Inc","CyberSecurity","Expansion","20","Asia","49","14293.1","Closed -Won"
"A02611","Johnson-Gonzalez","FinTech","New","25","Asia","58","6542.91","Closed -Won"
"A02612","Leonard LLC","MarTech","Expansion","30","North America","55","15815.65","Closed -Won"
"A02613","Mcgee-Mack","E -Commerce","New","14","Europe","11","19069.97","Closed -Lost"
"A02614","Lee-Munoz","SMB SaaS","New","28","LATAM","36","17129.53","Closed -Won"
"A02615","Murillo Ltd","EdTech","Expansion","30","Europe","7","16858.83","Closed -Won"
"A02616","Daniels, Green and Carrillo","HealthTech","New","30","LATAM","40","12052.81","Closed -Won"
"A02617","Short-Logan","EdTech","New","30","LATAM","59","13318.27","Closed -Won"
"A02618","Bautista-Underwood","HealthTech","Expansion","35","Europe","4","11603.66","Negotiation"
"A02619","Smith, Valdez and Hays","E -Commerce","New","25","North America","39","12060.04","Closed -Won"
"A02620","Grimes and Sons","CyberSecurity","New","17","Asia","56","14166.42","Closed -Won"
"A02621","Cummings and Sons","Logistics","New","19","Asia","50","18680.34","Closed -Won"
"A02622","Hall-Matthews","SMB SaaS","New","28","Asia","24","26523.4","Closed -Won"
"A02623","Todd, Sharp and Murray","FinTech","Expansion","13","Europe","7","15586.27","Closed -Won"
"A02624","Edwards and Sons","HealthTech","New","24","Europe","55","17161.95","Closed -Won"
"A02625","Carrillo-Wolfe","EdTech","Expansion","23","Europe","55","5351.16","Negotiation"
"A02626","Gonzales PLC","HealthTech","New","25","North America","35","13241.27","Closed -Won"
"A02627","Brooks PLC","Logistics","Expansion","18","North America","58","21126.83","Negotiation"
"A02628","Torres Ltd","HealthTech","Expansion","28","Europe","1","15374.41","Closed -Won"
"A02629","Porter Ltd","FinTech","Expansion","8","Asia","37","14580.33","Closed -Won"
"A02630","Morgan-Barnes","Logistics","New","28","North America","3","26603.59","Closed -Won"
"A02631","Goodwin, Farmer and Vaughn","SMB SaaS","New","30","LATAM","56","19759.06","On -Hold"
"A02632","Nguyen-Johnson","HealthTech","New","32","LATAM","41","18086.47","Negotiation"
"A02633","Weeks and Sons","EdTech","New","33","Europe","54","14745.41","Negotiation"
"A02634","Carroll-Lloyd","E -Commerce","New","16","Asia","34","16088.0","Closed -Won"
"A02635","Berry, Myers and James","E -Commerce","Expansion","7","North America","5","23551.66","Closed -Lost"
"A02636","Brown-Hughes","SMB SaaS","New","25","Asia","2","23929.37","Closed -Won"
"A02637","Rodriguez-Hudson","MarTech","Expansion","8","LATAM","20","12850.42","Closed -Won"
"A02638","Fowler-Torres","FinTech","New","14","Europe","44","8504.49","Closed -Won"
"A02639","Garcia PLC","MarTech","Expansion","27","Asia","9","15197.62","Closed -Won"
"A02640","Johnson Ltd","E -Commerce","New","23","Europe","51","18054.77","Closed -Won"
"A02641","Burns, Lopez and Jones","E -Commerce","New","24","Asia","15","22224.96","Closed -Won"
"A02642","Campbell-Hall","E -Commerce","Expansion","28","North America","30","14579.98","On -Hold"
"A02643","Warren, Gibson and Wood","SMB SaaS","Expansion","10","North America","12","13605.29","Closed -Lost"
"A02644","Jackson Group","Logistics","Expansion","29","LATAM","28","19448.06","Negotiation"
"A02645","Moore-Rodriguez","EdTech","Expansion","23","Asia","27","11308.17","Closed -Won"
"A02646","Barnes, Paul and Price","EdTech","New","18","North America","1","14050.17","Closed -Won"
"A02647","Anderson and Sons","CyberSecurity","Expansion","19","Asia","34","15021.97","Closed -Lost"
"A02648","Reynolds-Mckinney","MarTech","New","21","Asia","47","14713.35","Negotiation"
"A02649","Moore-Andrews","MarTech","New","22","Europe","56","20116.86","Closed -Won"
"A02650","Matthews-Shaw","HealthTech","New","16","Asia","20","17142.08","Closed -Won"
"A02651","Stevens, Harris and Ritter","EdTech","New","12","Asia","52","12838.62","Closed -Won"
"A02652","Brown-Ross","CyberSecurity","New","11","North America","52","14058.86","Negotiation"
"A02653","Fox PLC","Logistics","Expansion","16","Asia","59","26191.12","Closed -Won"
"A02654","Stevens-Johnston","Logistics","New","13","LATAM","23","9225.4","Closed -Won"
"A02655","Davis, Lucas and Ellison","EdTech","Expansion","21","North America","51","7485.99","Closed -Won"
"A02656","Graves-Dawson","HealthTech","New","33","LATAM","34","10034.94","Closed -Won"
"A02657","Myers-Colon","HealthTech","New","9","LATAM","4","16216.33","Closed -Lost"
"A02658","Perry and Sons","MarTech","New","15","Asia","16","19547.75","Closed -Won"
"A02659","Quinn, Ellis and Bartlett","E -Commerce","New","7","Asia","40","14539.73","Closed -Won"
"A02660","Hale Inc","SMB SaaS","New","35","Europe","10","12744.08","Closed -Won"
"A02661","Hale-Williams","SMB SaaS","New","27","Europe","26","12061.85","Closed -Won"
"A02662","Hill Ltd","FinTech","New","13","North America","46","8067.97","Negotiation"
"A02663","Carter, Hendricks and Wolfe","CyberSecurity","New","18","North America","9","21397.53","Closed -Won"
"A02664","Barrera, Kerr and Jenkins","EdTech","Expansion","27","LATAM","30","14189.95","Closed -Won"
"A02665","Martinez, Wood and Campos","HealthTech","New","34","Asia","13","15890.17","Closed -Lost"
"A02666","Miranda, Nguyen and Hayes","E -Commerce","Expansion","23","North America","32","18411.59","Closed -Won"
"A02667","Clark-Williams","FinTech","Expansion","14","LATAM","15","20547.3","Negotiation"
"A02668","Jones Ltd","EdTech","New","26","LATAM","57","14096.53","Closed -Won"
"A02669","Brady, James and Reese","E -Commerce","New","26","North America","5","11351.39","Closed -Won"
"A02670","Sanders Inc","EdTech","New","25","North America","57","14913.58","Negotiation"
"A02671","Wilson-Stark","E -Commerce","New","7","Europe","47","14473.25","Closed -Lost"
"A02672","Santiago-Marshall","MarTech","New","27","LATAM","51","12768.82","Closed -Won"
