account_id,account_name,churn,industry,closed_won_usd,client_tenure_months,deal_status,feature_purchased,sessions_last_30d,region,csat_score,comment_sentiment_score,support_tickets_30d,last_login_days
A02588,"Lopez, Nichols and Clarke",True,SMB SaaS,7731.21,19.0,Closed -Won,Automation,5.064440521109731,North America,,,4.0,24.95678869459119
A02589,Wright-Soto,True,MarTech,30470.19,58.0,Closed -Won,Automation,15.604904917821255,Europe,,,5.0,2.993940043455595
A02590,Salas-York,True,Logistics,40940.52,21.0,Closed -Won,Core,4.897455871629937,LATAM,,,4.0,12.284095515143537
A02591,"Blackwell, Clark and Miller",True,HealthTech,15370.76,5.0,Closed -Won,Core,14.986703507854195,Asia,,,0.0,0.0
A02592,Gibbs-Mendez,True,HealthTech,20580.47,23.0,Closed -Won,Premium Support,16.91337451535766,Europe,,,0.0,1.7405883015242234
A02593,Romero Ltd,True,Logistics,32276.06,32.0,Closed -Won,API,13.743150683256587,Asia,,,4.0,0.727133773994667
A02594,"Brooks, Stone and White",True,Logistics,15016.21,6.0,Closed -Won,API,21.879170256027137,LATAM,,,1.0,3.1241067839595402
A02595,"Brooks, Neal and Baldwin",True,E -Commerce,3432.41,19.0,Closed -Won,Premium Support,3.4140402565596357,North America,,,6.0,26.685748396897033
A02596,Wells-Perkins,True,FinTech,34522.24,10.0,Closed -Won,Automation,0.8189063843073034,Europe,,,2.0,28.78087192476307
A02597,"Morse, Silva and Johnson",True,SMB SaaS,20878.06,30.0,Negotiation,Core,16.285811709445397,Asia,,,2.0,0.7968888028599872
A02598,Jacobson Group,True,MarTech,11379.59,43.0,Negotiation,Analytics,11.900517725905827,North America,,,2.0,3.4942942105249304
A02599,Foster LLC,True,SMB SaaS,4807.06,58.0,Negotiation,Automation,12.726679197956981,North America,,,3.0,1.7377388609805122
A02600,Oneal-Duncan,True,Logistics,10580.61,23.0,Closed -Won,Core,1.4950807916940392,Europe,,,2.0,24.51287589676358
A02601,Scott-Miller,True,Logistics,18187.87,51.0,Closed -Won,Core,5.212853611937035,Asia,,,3.0,22.896073106582314
A02602,Phillips PLC,True,CyberSecurity,19831.79,13.0,Closed -Won,Automation,15.014215180181818,LATAM,,,1.0,2.506808018916648
A02603,Hall-Williams,True,CyberSecurity,25290.03,47.0,Closed -Lost,Automation,2.7795084260470095,North America,,,1.0,23.978075674120728
A02604,"Oliver, Simmons and Mcdonald",True,E -Commerce,36019.53,34.0,Negotiation,Core,5.146745640261258,Europe,,,4.0,28.749618343189628
A02605,Richardson-Jimenez,True,FinTech,24372.38,45.0,Negotiation,Core,14.861890532247703,Asia,,,0.0,2.6084338842936083
A02606,Reyes-White,True,MarTech,14772.63,45.0,Closed -Won,Automation,13.80826993207654,North America,,,1.0,3.4428916925146216
A02607,Baker Inc,True,CyberSecurity,9055.08,32.0,Closed -Won,Core,0.2222280582749283,LATAM,,,6.0,34.31240392844421
A02608,Valenzuela-Phillips,True,Logistics,6938.56,16.0,Closed -Won,Core,12.772346878627252,Europe,,,0.0,1.9529613407442004
A02609,"Hunt, Schneider and Hartman",True,E -Commerce,26775.57,32.0,Closed -Won,Premium Support,12.224292488349578,Asia,,,0.0,2.595130162898811
A02610,Garcia Inc,True,CyberSecurity,14080.02,49.0,Closed -Won,Automation,1.6148669734413401,Asia,,,2.0,25.98202868397357
A02611,Johnson-Gonzalez,True,FinTech,5742.5,58.0,Closed -Won,Analytics,12.607390465045107,Asia,,,1.0,3.0167343072391724
A02612,Leonard LLC,True,MarTech,19943.86,55.0,Closed -Won,API,2.4588537497022656,North America,,,3.0,25.699711013823197
A02613,Mcgee-Mack,True,E -Commerce,19206.65,11.0,Closed -Lost,Analytics,16.73561218653077,Europe,,,1.0,0.14278149237210003
A02614,Lee-Munoz,True,SMB SaaS,55917.84,36.0,Closed -Won,Core,11.094593228084896,LATAM,,,1.0,2.8103860393713234
A02615,Murillo Ltd,True,EdTech,1811.92,7.0,Closed -Won,Premium Support,1.6746319560948755,Europe,,,0.0,30.281049149338905
A02616,"Daniels, Green and Carrillo",True,HealthTech,3710.9,40.0,Closed -Won,Analytics,12.701430165691061,LATAM,,,2.0,2.0350057561523385
A02617,Short-Logan,True,EdTech,2038.95,59.0,Closed -Won,API,14.088366102392854,LATAM,,,1.0,1.884233812629425
A02618,Bautista-Underwood,True,HealthTech,7244.87,4.0,Negotiation,Analytics,16.69225158479396,Europe,,,0.0,0.5822315169343868
A02619,"Smith, Valdez and Hays",True,E -Commerce,13850.04,39.0,Closed -Won,Analytics,8.090034368307155,North America,,,0.0,2.3725030898738333
A02620,Grimes and Sons,True,CyberSecurity,11318.37,56.0,Closed -Won,Core,13.288922459177092,Asia,,,2.0,4.1543177402072775
A02621,Cummings and Sons,True,Logistics,38465.18,50.0,Closed -Won,Analytics,12.279998447098498,Asia,,,0.0,1.6873944688200804
A02622,Hall-Matthews,True,SMB SaaS,11659.11,24.0,Closed -Won,API,4.725873211970263,Asia,,,4.0,26.60332058918138
A02623,"Todd, Sharp and Murray",True,FinTech,2341.14,7.0,Closed -Won,Automation,4.392431103660488,Europe,,,5.0,15.608701195214659
A02624,Edwards and Sons,True,HealthTech,50092.82,55.0,Closed -Won,Automation,13.768221904002946,Europe,,,1.0,2.8626132190088738
A02625,Carrillo-Wolfe,True,EdTech,26905.5,55.0,Negotiation,Core,13.629058105463036,Europe,,,2.0,1.3551566923422715
A02626,Gonzales PLC,True,HealthTech,25829.76,35.0,Closed -Won,Analytics,17.195394117906336,North America,,,1.0,2.2370147961227485
A02627,Brooks PLC,True,Logistics,4812.49,58.0,Negotiation,Core,14.904457791002114,North America,,,1.0,2.480780183109315
A02628,Torres Ltd,True,HealthTech,15933.31,1.0,Closed -Won,API,4.102697174572264,Europe,,,7.0,15.5249145080935
A02629,Porter Ltd,True,FinTech,33784.97,37.0,Closed -Won,Automation,14.443611774380418,Asia,,,2.0,3.2140503406380856
A02630,Morgan-Barnes,True,Logistics,29596.86,3.0,Closed -Won,Automation,6.05079533774918,North America,,,6.0,28.50482260633128
A02631,"Goodwin, Farmer and Vaughn",True,SMB SaaS,7832.42,56.0,On -Hold,Core,14.518021930952319,LATAM,,,1.0,1.1437954478038233
A02632,Nguyen-Johnson,True,HealthTech,13896.35,41.0,Negotiation,API,12.456654485102884,LATAM,,,1.0,1.9299732773863985
A02633,Weeks and Sons,True,EdTech,29688.18,54.0,Negotiation,Core,3.329136890769958,Europe,,,7.0,15.218990745507892
A02634,Carroll-Lloyd,True,E -Commerce,16010.4,34.0,Closed -Won,Core,9.698187877895139,Asia,,,2.0,0.0
A02635,"Berry, Myers and James",True,E -Commerce,11135.87,5.0,Closed -Lost,Core,2.5700291000634437,North America,,,4.0,24.7945790965413
A02636,Brown-Hughes,True,SMB SaaS,5544.26,2.0,Closed -Won,Core,2.299169287693758,Asia,,,1.0,27.88280258201947
A02637,Rodriguez-Hudson,True,MarTech,13883.57,20.0,Closed -Won,Analytics,12.333135621169284,LATAM,,,0.0,1.4747153171885607
A02638,Fowler-Torres,True,FinTech,36499.42,44.0,Closed -Won,Core,15.053431931137428,Europe,,,3.0,1.0030567449236594
A02639,Garcia PLC,True,MarTech,33338.82,9.0,Closed -Won,API,12.294475866475075,Asia,,,0.0,2.0414646247848287
A02640,Johnson Ltd,True,E -Commerce,18845.92,51.0,Closed -Won,Core,5.691224572828516,Europe,,,4.0,28.15858163527287
A02641,"Burns, Lopez and Jones",True,E -Commerce,17306.99,15.0,Closed -Won,Analytics,4.465018750216919,Asia,,,6.0,31.044729775798228
A02642,Campbell-Hall,True,E -Commerce,24815.44,30.0,On -Hold,Core,18.10818349063404,North America,,,1.0,3.3717438224736718
A02643,"Warren, Gibson and Wood",True,SMB SaaS,17749.9,12.0,Closed -Lost,Core,10.678497206760357,North America,,,1.0,2.057714415879476
A02644,Jackson Group,True,Logistics,17731.83,28.0,Negotiation,Analytics,14.731147591123435,LATAM,,,0.0,1.1284863303651198
A02645,Moore-Rodriguez,True,EdTech,3611.0,27.0,Closed -Won,Core,8.284986025538545,Asia,,,0.0,0.8754626776501657
A02646,"Barnes, Paul and Price",True,EdTech,5992.19,1.0,Closed -Won,Core,0.0,North America,,,1.0,24.667672503734693
A02647,Anderson and Sons,True,CyberSecurity,22752.44,34.0,Closed -Lost,Automation,3.751361845045664,Asia,,,6.0,14.620604183235528
A02648,Reynolds-Mckinney,True,MarTech,16466.3,47.0,Negotiation,Core,17.40473129713158,Asia,,,1.0,1.1763112908568663
A02649,Moore-Andrews,True,MarTech,14957.88,56.0,Closed -Won,Automation,11.663881910883577,Europe,,,1.0,2.5958794839967014
A02650,Matthews-Shaw,True,HealthTech,11002.64,20.0,Closed -Won,Core,11.551698575703352,Asia,,,0.0,2.0945569100143127
A02651,"Stevens, Harris and Ritter",True,EdTech,36260.85,52.0,Closed -Won,Automation,14.10826184568335,Asia,,,0.0,3.993232969504677
A02652,Brown-Ross,True,CyberSecurity,23186.84,52.0,Negotiation,Core,14.111250833449551,North America,,,0.0,2.3902514636605696
A02653,Fox PLC,True,Logistics,20283.16,59.0,Closed -Won,Premium Support,4.60489670956165,Asia,,,5.0,30.20862142938769
A02654,Stevens-Johnston,True,Logistics,5593.8,23.0,Closed -Won,Core,19.958664701789715,LATAM,,,2.0,2.736369528764686
A02655,"Davis, Lucas and Ellison",True,EdTech,20245.02,51.0,Closed -Won,Premium Support,13.20390988065388,North America,,,1.0,2.77002199089597
A02656,Graves-Dawson,True,HealthTech,64294.8,34.0,Closed -Won,Core,14.34075494725424,LATAM,,,1.0,1.6029889877041854
A02657,Myers-Colon,False,HealthTech,2501134.3600000003,4.0,Closed -Lost,Premium Support,11.462880413494302,LATAM,9.5,0.86,1.7083333333333333,5.625069569502608
A02658,Perry and Sons,True,MarTech,26735.3,16.0,Closed -Won,Core,15.319914686453538,Asia,,,1.0,2.5360351912265706
A02659,"Quinn, Ellis and Bartlett",True,E -Commerce,14981.65,40.0,Closed -Won,Core,5.336977861656937,Asia,,,3.0,31.127498415245142
A02660,Hale Inc,True,SMB SaaS,14729.75,10.0,Closed -Won,Core,18.990991090863716,Europe,,,0.0,0.4834499082624464
A02661,Hale-Williams,True,SMB SaaS,31350.93,26.0,Closed -Won,Core,11.71320297420836,Europe,,,0.0,2.2545209989906128
A02662,Hill Ltd,True,FinTech,7738.77,46.0,Negotiation,Analytics,17.302385528903635,North America,,,0.0,1.3630071019787937
A02663,"Carter, Hendricks and Wolfe",True,CyberSecurity,10970.07,9.0,Closed -Won,Analytics,15.649042458653053,North America,,,1.0,0.48439795813751907
A02664,"Barrera, Kerr and Jenkins",True,EdTech,12663.87,30.0,Closed -Won,Analytics,16.923609828380233,LATAM,,,0.0,1.6478836566116981
A02665,"Martinez, Wood and Campos",True,HealthTech,7231.68,13.0,Closed -Lost,API,13.724362181921608,Asia,,,0.0,3.2829187342068633
A02666,"Miranda, Nguyen and Hayes",True,E -Commerce,12297.71,32.0,Closed -Won,Core,13.438877680153459,North America,,,0.0,3.208061500088057
A02667,Clark-Williams,True,FinTech,8053.19,15.0,Negotiation,API,2.5198718692031896,LATAM,,,5.0,23.060213796406703
A02668,Jones Ltd,True,EdTech,15350.63,57.0,Closed -Won,Automation,16.864077518168862,LATAM,,,0.0,2.2692328900921233
A02669,"Brady, James and Reese",True,E -Commerce,27300.32,5.0,Closed -Won,Core,18.69716169158566,North America,,,0.0,2.5957972033550996
A02670,Sanders Inc,True,EdTech,6971.81,57.0,Negotiation,Automation,14.595642666351468,North America,,,0.0,2.0986445814780015
A02671,Wilson-Stark,True,E -Commerce,16784.44,47.0,Closed -Lost,Core,7.442053592950239,Europe,,,5.0,21.835193319076403
A02672,Santiago-Marshall,True,MarTech,14341.12,51.0,Closed -Won,Analytics,6.620439260017388,LATAM,,,2.0,1.0944981011475654
A02673,Jones-Kelley,True,Logistics,13914.22,51.0,Closed -Won,Automation,5.2250637007249185,Europe,,,4.0,22.899693910534378
A02674,Reeves Group,True,HealthTech,6576.79,12.0,Closed -Won,API,12.81724518444982,Asia,,,1.0,3.4013590766363295
A02675,Ruiz LLC,True,FinTech,31642.27,55.0,Negotiation,Analytics,2.996702635202508,Europe,,,7.0,32.651467162494825
A02676,Jackson Inc,True,E -Commerce,31637.05,36.0,Closed -Won,Core,16.442391696299737,North America,,,1.0,0.9201224366731746
A02677,"Garcia, Phillips and Nichols",True,EdTech,13652.5,57.0,Negotiation,Analytics,10.069937115263139,North America,,,3.0,2.0533911154161997
A02678,Jackson-Powers,True,CyberSecurity,25577.31,52.0,Closed -Won,Analytics,12.496087014949136,Europe,,,3.0,1.5973928572472724
A02679,Byrd and Sons,True,FinTech,9020.65,35.0,Closed -Won,Premium Support,12.613920520584534,Europe,,,1.0,1.8448994606993165
A02680,Howard-Robinson,True,E -Commerce,27594.47,23.0,Closed -Won,Automation,17.61422925019834,LATAM,,,3.0,1.463957181047773
A02681,Stafford PLC,True,SMB SaaS,6838.93,7.0,Negotiation,Core,12.175283752941068,Europe,,,0.0,3.4056916228062777
A02682,Ramos Inc,True,FinTech,5926.44,6.0,Closed -Lost,Analytics,15.357236354143964,North America,,,0.0,1.9810934631263646
A02683,"Cain, Davidson and Moran",True,EdTech,15882.6,23.0,Closed -Won,Analytics,14.58711838256815,North America,,,0.0,2.2161568046012734
A02684,Myers LLC,True,Logistics,45349.8,48.0,Closed -Won,API,16.709865456341838,LATAM,,,3.0,2.224258206133323
A02685,Williams-Smith,True,E -Commerce,5523.92,30.0,Closed -Won,Core,16.55064515634944,Europe,,,3.0,0.97222982503898
A02686,Wang-Mcfarland,True,HealthTech,2970.47,29.0,Closed -Won,Automation,1.345080288873158,LATAM,,,4.0,24.762144317886495
A02687,Kerr-Gonzalez,True,HealthTech,27272.49,15.0,Closed -Won,API,8.911116462178459,Asia,,,0.0,3.0623168217868413
A02688,Fisher Inc,True,Logistics,16520.31,34.0,On -Hold,Core,13.304777340063112,Europe,,,2.0,3.472690985480706
A02689,Hoover-Frazier,True,Logistics,17839.43,38.0,Closed -Won,Core,3.0931883342120687,LATAM,,,7.0,17.9009272586813
A02690,Walker Inc,True,EdTech,11289.23,58.0,Closed -Won,API,14.858027699458335,Asia,,,0.0,0.48139876261127124
A02691,"Jackson, Jackson and Perry",True,MarTech,21751.93,44.0,Closed -Won,Automation,11.78733456433757,North America,,,2.0,2.062134580041522
A02692,Ochoa LLC,True,Logistics,25639.56,36.0,Closed -Won,Core,17.42270335522584,LATAM,,,0.0,3.1091875757350342
A02693,"Sims, Weber and Villa",True,HealthTech,4384.55,54.0,Closed -Won,Core,14.040858254944977,Europe,,,0.0,2.359596454283688
A02694,Mcmillan-Martinez,True,HealthTech,3574.72,26.0,Closed -Won,Core,11.238507956563623,LATAM,,,0.0,2.6802960760798054
A02695,Rodriguez LLC,True,Logistics,6134.63,56.0,Closed -Won,Core,12.62531648377496,LATAM,,,1.0,0.6397509790934774
A02696,Smith Ltd,True,HealthTech,8722.72,22.0,Closed -Lost,API,5.2844230990832965,North America,,,1.0,28.723376209786505
A02697,Smith-Lewis,True,Logistics,12804.11,8.0,Closed -Won,Core,15.993133678839495,North America,,,2.0,0.0
A02698,Jones LLC,True,MarTech,16194.27,25.0,Closed -Won,Automation,17.145369666693213,North America,,,0.0,1.8575119507540416
A02699,"Hanson, Williams and Mcclure",True,SMB SaaS,23154.89,8.0,Negotiation,Core,10.875239090859758,North America,,,2.0,0.0
A02700,Turner-George,True,FinTech,8672.56,7.0,Closed -Won,Automation,11.933510923448598,North America,,,0.0,3.3326617018404776
A02701,Marquez PLC,True,SMB SaaS,26421.64,52.0,Closed -Won,Premium Support,3.836694645905817,LATAM,,,3.0,24.941392321029955
A02702,King Inc,True,HealthTech,16448.64,47.0,Closed -Won,Core,14.553181212765866,Asia,,,2.0,2.140643492061766
A02703,"Nguyen, Mccoy and Price",True,FinTech,18469.72,14.0,Closed -Won,Premium Support,13.477994506743322,Europe,,,2.0,0.4874268923220697
A02704,"Anderson, Thompson and Gill",True,CyberSecurity,4376.1,50.0,Closed -Won,API,12.531516766228938,Asia,,,0.0,2.3757126539131765
A02705,"Stewart, York and Olson",True,E -Commerce,7215.33,5.0,Closed -Won,Automation,1.4616530521500484,LATAM,,,4.0,35.29057405924105
A02706,Smith-Barr,True,Logistics,10745.66,17.0,Closed -Won,Core,11.61789443997479,Asia,,,1.0,2.475735499686927
A02707,Reyes-Davidson,True,FinTech,78620.94,42.0,Negotiation,Automation,13.46048213929577,LATAM,,,1.0,3.1849839904909203
A02708,Gordon Ltd,True,FinTech,26025.31,18.0,Closed -Lost,Analytics,17.339646751501242,North America,,,0.0,1.5148346883037802
A02709,Hall PLC,True,E -Commerce,13397.23,44.0,Closed -Won,Core,9.460581945350738,LATAM,,,2.0,1.1287899521666165
A02710,Parker Ltd,True,SMB SaaS,9281.41,52.0,Negotiation,Premium Support,15.03943830090569,LATAM,,,0.0,1.9291379908373507
A02711,Todd-Harvey,True,MarTech,46848.06,4.0,Negotiation,Premium Support,18.140278084638872,LATAM,,,2.0,0.07329464505927019
A02712,Taylor Group,True,Logistics,17141.25,2.0,Closed -Won,Core,13.450438704303298,Asia,,,1.0,4.264088561313945
A02713,Harris-Bennett,True,SMB SaaS,7393.15,56.0,Closed -Won,Analytics,12.413371912562312,North America,,,0.0,2.1396500464804933
A02714,"Johnson, Mclean and George",True,Logistics,5935.71,31.0,Closed -Won,Premium Support,16.772694457851767,LATAM,,,0.0,2.8667729543670077
A02715,Stevenson-Murphy,True,E -Commerce,20755.2,30.0,Closed -Won,Analytics,11.04733436939347,Asia,,,2.0,1.5384914716037934
A02716,Stewart-Buchanan,True,CyberSecurity,13305.64,28.0,Closed -Won,Analytics,13.931925410183807,North America,,,4.0,0.45691363014171227
A02717,Meyer Group,True,E -Commerce,30087.46,26.0,Closed -Won,Core,10.880467698842818,Europe,,,1.0,3.425814830680876
A02718,"Hess, Christensen and Perez",True,CyberSecurity,5397.01,41.0,Closed -Won,Analytics,8.38969708992716,Asia,,,1.0,0.8758997187233681
A02719,"Rivera, Allen and Ryan",True,E -Commerce,26648.73,35.0,Closed -Won,Analytics,13.544047205615614,North America,,,1.0,2.348838763569242
A02720,"Mcneil, Solis and Horton",True,E -Commerce,28255.07,10.0,Closed -Won,API,10.209814810199049,North America,,,2.0,2.4430848113194528
A02721,Franklin Group,True,MarTech,34533.92,37.0,Closed -Won,Analytics,6.095804031105436,Asia,,,2.0,23.333589625956414
A02722,"Morris, Ramos and Smith",True,CyberSecurity,8179.9,40.0,Closed -Won,API,17.345088873142117,North America,,,2.0,1.2154157638178016
A02723,Jones-Lee,True,Logistics,26711.87,7.0,Closed -Won,Core,19.56276622003887,LATAM,,,1.0,1.850367762973769
A02724,"Braun, Mays and Martinez",True,SMB SaaS,11035.21,23.0,Closed -Won,Automation,14.280587851829626,Asia,,,0.0,1.0499491739576197
A02725,Watkins and Sons,True,E -Commerce,6647.43,47.0,Closed -Won,Core,1.4967264043477808,Europe,,,7.0,25.993016038146205
A02726,Romero Group,True,FinTech,13567.84,37.0,Closed -Won,API,15.1968879503199,Europe,,,1.0,2.571546927498214
A02727,"Mcdonald, Martin and Gonzalez",True,E -Commerce,2004.04,9.0,Closed -Won,Automation,12.850659158374823,Europe,,,1.0,1.9785975669021028
A02728,Thompson-Wright,False,EdTech,1027536.8300000001,3.0,Closed -Won,Core,11.816667298269357,Europe,6.2,0.29,1.9375,7.1452527331402145
A02729,Ray-Faulkner,True,FinTech,13960.67,35.0,On -Hold,Core,18.879476981246356,Europe,,,3.0,4.107317899782016
A02730,Nelson Group,True,FinTech,4007.12,28.0,Closed -Won,Automation,10.85269343215663,LATAM,,,1.0,0.6979360138466639
A02731,Tapia LLC,True,E -Commerce,18764.22,57.0,Closed -Won,Core,18.14831273425331,Asia,,,0.0,0.45538690313915775
A02732,Gray-Ruiz,True,SMB SaaS,25680.1,31.0,Negotiation,Core,15.610422887786752,Asia,,,0.0,1.9179940193719769
A02733,Wagner-Moss,True,E -Commerce,12771.96,55.0,Closed -Won,Automation,11.071961644257923,Asia,,,1.0,1.7419526734290935
A02734,Weiss Group,True,MarTech,10096.54,13.0,Closed -Won,Core,3.934842134706864,North America,,,6.0,20.31770258461637
A02735,Gill Group,True,FinTech,21244.43,27.0,Negotiation,Analytics,20.398733183855988,Europe,,,0.0,2.6461164549466725
A02736,Blake LLC,True,CyberSecurity,37540.33,9.0,Closed -Won,Premium Support,6.50670598521965,Asia,,,5.0,22.10613126884899
A02737,"Medina, Tran and Thompson",True,FinTech,12270.02,34.0,Closed -Won,Core,5.138079183257891,LATAM,,,4.0,25.775323304104354
A02738,Ford-Chavez,True,Logistics,50103.81,12.0,Closed -Won,Automation,4.7929772473477685,Europe,,,4.0,12.637988523769783
A02739,Hart-Castillo,True,Logistics,31478.46,30.0,Closed -Won,Analytics,14.300624111948215,Europe,,,0.0,4.103556720181951
A02740,Taylor-Harrison,True,SMB SaaS,10491.56,21.0,Closed -Won,Analytics,13.503458813090491,North America,,,1.0,2.2533633904954344
A02741,Hendricks Inc,True,EdTech,7582.66,11.0,Closed -Won,Analytics,17.59921215692819,Europe,,,2.0,1.3189228673205058
A02742,Hensley Ltd,True,HealthTech,21799.69,6.0,Closed -Won,Analytics,16.218767409265414,Europe,,,0.0,2.198501099828211
A02743,"Brooks, Sullivan and Perry",True,EdTech,5526.81,31.0,Closed -Won,Automation,8.923275195414734,Europe,,,1.0,0.0
